::1 - - [29/Oct/2024:18:00:19 +0000] "POST /api/v1/vendors HTTP/1.1" 400 79 "-" "PostmanRuntime/7.42.0"
::1 - - [29/Oct/2024:18:04:45 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:04:54 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:04:59 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:04:59 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:05:14 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:05:16 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:05:16 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:05:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:05:26 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:05:26 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:05:27 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:05:31 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:05:35 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:05:37 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:06:40 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:13:18 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" - - "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:13:20 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 200 1171 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:48:23 +0000] "POST /api/v1/login HTTP/1.1" 500 1475 "-" "PostmanRuntime/7.42.0"

::1 - - [29/Oct/2024:18:48:29 +0000] "POST /api/v1/login HTTP/1.1" 500 1475 "-" "PostmanRuntime/7.42.0"

::1 - - [29/Oct/2024:18:48:30 +0000] "POST /api/v1/login HTTP/1.1" 500 1475 "-" "PostmanRuntime/7.42.0"

::1 - - [29/Oct/2024:18:48:31 +0000] "POST /api/v1/login HTTP/1.1" 500 1475 "-" "PostmanRuntime/7.42.0"

::1 - - [29/Oct/2024:18:48:32 +0000] "POST /api/v1/login HTTP/1.1" 500 1475 "-" "PostmanRuntime/7.42.0"

::1 - - [29/Oct/2024:18:48:33 +0000] "POST /api/v1/login HTTP/1.1" 500 1475 "-" "PostmanRuntime/7.42.0"

::1 - - [29/Oct/2024:18:51:06 +0000] "GET /api/v1/all-users HTTP/1.1" 401 26 "-" "PostmanRuntime/7.42.0"

::1 - - [29/Oct/2024:18:52:05 +0000] "POST /api/v1/login HTTP/1.1" 500 1345 "-" "PostmanRuntime/7.42.0"

::1 - - [29/Oct/2024:18:52:11 +0000] "POST /api/v1/login HTTP/1.1" 500 1345 "-" "PostmanRuntime/7.42.0"

::1 - - [29/Oct/2024:18:52:12 +0000] "POST /api/v1/login HTTP/1.1" 500 1345 "-" "PostmanRuntime/7.42.0"

::1 - - [29/Oct/2024:18:52:45 +0000] "POST /api/v1/login HTTP/1.1" 200 768 "-" "PostmanRuntime/7.42.0"

::1 - - [29/Oct/2024:18:53:07 +0000] "POST /api/v1/login HTTP/1.1" 200 679 "-" "PostmanRuntime/7.42.0"

::1 - - [29/Oct/2024:18:54:23 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=cm2uofoul00008v0klu20yfcq HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:23 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:23 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:23 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:24 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

